,x_stderr,accuracy_score_stderr,f1_score_stderr,roc_auc_score_stderr
0,0.0,0.0,0.0,0.0016159014692887319
1,0.0,0.0,0.0,0.0008694629676017255
2,0.0,0.0011346791026120933,0.001134679102612082,0.0005120056215402139
3,0.0,0.0020253711031491743,0.0020253711031491665,0.0018306454936964298
4,0.0,0.0020253711031491743,0.0020253711031491665,0.0031525356112672496
5,0.0,0.001950497632679715,0.0019504976326797157,0.002513061315762937
6,0.0,0.0019524044643333342,0.001952404464333337,0.0018318053692771017
7,0.0,0.0022772152103971714,0.0022772152103971766,0.002372118510608596
8,0.0,0.0023622329498212413,0.0023622329498212444,0.002101865383781118
9,0.0,0.0025029632073007104,0.0025029632073007143,0.0015664880125620514
10,0.0,0.002287649240798392,0.0022876492407983974,0.002061193795803056
11,0.0,0.0021618712540311595,0.0021618712540311643,0.0017443027975621876
12,0.0,0.002070792731530815,0.0020707927315308182,0.0017791930584088091
13,0.0,0.0021233160348483105,0.002123316034848309,0.0019612987228140436
14,0.0,0.0021233160348483105,0.002123316034848309,0.0021197004992266734
15,0.0,0.0021233160348483105,0.002123316034848309,0.001407689341482366
16,0.0,0.0019581138179706075,0.0019581138179706062,0.0015973778364752774
17,0.0,0.0017884763868054425,0.0017884763868054462,0.0019779603753889794
18,0.0,0.0019687269787304136,0.001968726978730417,0.002436777233586285
19,0.0,0.0020505682509133288,0.0020505682509133288,0.0023099595429348814
20,0.0,0.0024449042465671065,0.0024449042465671065,0.0030427953221609997
21,0.0,0.0023480129714047774,0.0023480129714047774,0.00281703803105082
22,0.0,0.002392286419433262,0.0023922864194332615,0.0032127161238912276
23,0.0,0.002593786468205494,0.0025937864682054937,0.002572379440484645
24,0.0,0.0026347794874944184,0.002634779487494418,0.0024270046521695727
25,0.0,0.0023343440597848493,0.002334344059784849,0.002328786732456939
26,0.0,0.0022548825920065485,0.0022548825920065477,0.0014991807301037482
27,0.0,0.0022657479722262308,0.0022657479722262303,0.00225727412120561
28,0.0,0.002373547594949379,0.002373547594949378,0.0020880049062479283
29,0.0,0.0022657479722262308,0.0022657479722262303,0.0032461819004843497
30,0.0,0.0029756852157829723,0.002975685215782972,0.002366761624912538
31,0.0,0.003251058311386146,0.003251058311386146,0.002606509746137682
32,0.0,0.0032049482138796557,0.0032049482138796553,0.0027851648000419556
33,0.0,0.002799129189385342,0.0027991291893853416,0.0023490337723662174
34,0.0,0.0026530758097151517,0.00265307580971515,0.0020346188923926543
