,x,accuracy_score,f1_score,roc_auc_score
0,137.0,0.9723032069970845,0.9680672268907562,0.9985146804835925
1,147.0,0.9883381924198249,0.986843846126009,0.9994948186528496
2,157.0,0.9915451895043731,0.9904250344402092,0.9995708117443869
3,167.0,0.9940233236151602,0.9932105477029862,0.9995898100172711
4,177.0,0.9941690962099126,0.9933774834437086,0.9996096718480139
5,187.0,0.9934402332361516,0.9925428047400964,0.9996312607944733
6,197.0,0.9927113702623906,0.9917081260364842,0.9996234887737477
7,207.0,0.9927113702623906,0.9917081260364842,0.9996234887737477
8,217.0,0.9927113702623906,0.9917081260364842,0.9996234887737477
9,227.0,0.9927113702623906,0.9917081260364842,0.9996027633851468
10,237.0,0.9927113702623906,0.9917081260364842,0.9995768566493956
11,247.0,0.9927113702623906,0.9917081260364842,0.9995768566493956
12,257.0,0.9927113702623906,0.9917081260364842,0.9995768566493956
13,267.0,0.9927113702623906,0.9917081260364842,0.9995768566493956
14,277.0,0.9927113702623906,0.9917081260364842,0.9995768566493956
15,287.0,0.9927113702623906,0.9917081260364842,0.9995768566493956
16,297.0,0.9927113702623906,0.9917081260364842,0.9995768566493956
17,307.0,0.9927113702623906,0.9917081260364842,0.9995768566493956
18,317.0,0.9927113702623906,0.9917081260364842,0.9995829015544041
19,327.0,0.9927113702623906,0.9917081260364842,0.9996373056994818
20,337.0,0.993002915451895,0.9920419975179291,0.9995889464594127
21,347.0,0.9938775510204081,0.9930436119622638,0.9994058721934367
22,357.0,0.9934402332361515,0.9925428047400965,0.9993644214162348
23,367.0,0.993002915451895,0.9920419975179291,0.9992849740932643
24,377.0,0.9927113702623906,0.9917081260364842,0.9992573402417962
25,387.0,0.9927113702623906,0.9917081260364842,0.9992573402417962
26,397.0,0.9927113702623906,0.9917081260364842,0.9992573402417962
27,407.0,0.9927113702623906,0.9917081260364842,0.9992573402417962
28,417.0,0.9927113702623906,0.9917081260364842,0.9992573402417962
29,427.0,0.9927113702623906,0.9917081260364842,0.9992573402417962
30,437.0,0.9927113702623906,0.9917081260364842,0.9992573402417962
31,447.0,0.9927113702623906,0.9917081260364842,0.9992573402417962
32,457.0,0.9927113702623906,0.9917081260364842,0.9992953367875648
33,467.0,0.9909620991253643,0.9896948976691693,0.999605354058722
34,477.0,0.9897959183673469,0.9883527454242926,0.999727115716753
35,487.0,0.9897959183673469,0.9883527454242926,0.9997322970639033
36,497.0,0.9897959183673469,0.9883527454242926,0.9997322970639033
37,507.0,0.9897959183673469,0.9883527454242926,0.9997322970639033
38,517.0,0.9897959183673469,0.9883527454242926,0.9997322970639033
39,527.0,0.9897959183673469,0.9883527454242926,0.9997322970639033
40,537.0,0.9897959183673469,0.9883527454242926,0.9997322970639033
41,547.0,0.9897959183673469,0.9883527454242926,0.9997322970639033
42,557.0,0.9897959183673469,0.9883527454242926,0.9997322970639033
43,567.0,0.9897959183673469,0.9883527454242926,0.9997322970639033
44,577.0,0.9897959183673469,0.9883527454242926,0.9997322970639033
45,587.0,0.9897959183673469,0.9883527454242926,0.9997322970639033
46,597.0,0.9897959183673469,0.9883527454242926,0.9997322970639033
47,607.0,0.9897959183673469,0.9883527454242926,0.9997322970639033
48,617.0,0.9897959183673469,0.9883527454242926,0.9997322970639033
49,627.0,0.9897959183673469,0.9883527454242926,0.9997322970639033
50,637.0,0.9897959183673469,0.9883527454242926,0.9997322970639033
51,647.0,0.9897959183673469,0.9883527454242926,0.9997322970639033
52,657.0,0.9897959183673469,0.9883527454242926,0.9997322970639033
53,667.0,0.9897959183673469,0.9883527454242926,0.9997322970639033
54,677.0,0.9897959183673469,0.9883527454242926,0.9997322970639033
55,686.0,0.9897959183673469,0.9883527454242926,0.9997322970639033
