,x_stderr,accuracy_score_stderr,f1_score_stderr,roc_auc_score_stderr
0,0.0,0.0,0.0,1.726170051929942e-06
1,0.0,0.0014681810363696844,0.001331276368133022,0.0009429908893249163
2,0.0,0.0027936435786342674,0.002453616452547423,0.001524177520951294
3,0.0,0.0018666666666666714,0.0016543216188668807,0.0006557072561030767
4,0.0,0.0027162065049951183,0.002197421779115897,0.0009135632467535906
5,0.0,0.002803965445975082,0.002215674245915416,0.0009718184837910758
6,0.0,0.0036612080580655944,0.0029218656401069558,0.0012855410053036929
7,0.0,0.004384315479321967,0.003630185639690053,0.002029364053634931
8,0.0,0.004384315479321967,0.003630185639690053,0.0020351634721897955
9,0.0,0.004414118761932497,0.0036571832373015253,0.002045320268465486
10,0.0,0.004651881339845208,0.003953859093955068,0.0027190192232212115
11,0.0,0.005037194986630296,0.0043501226847795695,0.003241191289292049
12,0.0,0.005037194986630296,0.0043501226847795695,0.00323941052056897
13,0.0,0.006047589051294196,0.005298043095558528,0.0037859402508832437
14,0.0,0.0051229331875835065,0.004419962315155847,0.0030239226157403654
15,0.0,0.005034988690266461,0.004291307209777635,0.0036146417981456685
16,0.0,0.004989321931218045,0.004241225170242946,0.003584443882963016
17,0.0,0.005034988690266461,0.004291307209777635,0.0036922770324949905
18,0.0,0.0015434449203720255,0.001453284936976772,0.003158880888149508
19,0.0,0.001885618083164133,0.001762764483863953,0.0032041412666601455
20,0.0,0.001885618083164133,0.001762764483863953,0.0032367230033145365
21,0.0,0.002897508508280106,0.0025488457607527114,0.0034146054279957706
22,0.0,0.003081125335544358,0.0026782474979960428,0.0034163000775459438
23,0.0,0.003081125335544358,0.0026782474979960428,0.0034143148960452444
24,0.0,0.004450218471540972,0.00388499919342833,0.0036793300608177616
25,0.0,0.004446721638840614,0.0038712539100759363,0.0037137649849015536
26,0.0,0.004424176006143219,0.0038772383160668544,0.0037135272529447384
27,0.0,0.004424176006143219,0.0038772383160668544,0.003717346979390908
28,0.0,0.004424176006143219,0.0038772383160668544,0.003759076849859977
29,0.0,0.004424678268278699,0.0038884629122049267,0.003763052644478904
30,0.0,0.004424678268278699,0.0038884629122049267,0.0037606905778864216
31,0.0,0.0049188977988524635,0.0042195716527546456,0.004330816372700148
32,0.0,0.0050159744815937895,0.0043039775946897485,0.004334779844842979
33,0.0,0.0045062918976323165,0.00384140851503642,0.004190950765163317
34,0.0,0.0045062918976323165,0.00384140851503642,0.004191419011704682
35,0.0,0.004676655975278827,0.003994107127273394,0.004562579973635289
36,0.0,0.004906231864793099,0.004137324214880899,0.004582639079569348
37,0.0,0.004789340014843152,0.0040243145066748524,0.004336459589150238
38,0.0,0.004789340014843152,0.0040243145066748524,0.0043406481532197476
39,0.0,0.003570869797557888,0.0029496852589240828,0.003845316234835023
40,0.0,0.003570869797557888,0.002944067871246436,0.003941230298030768
41,0.0,0.003570869797557888,0.002944067871246436,0.003944650438493525
42,0.0,0.0031162655713387337,0.002599288642814909,0.0038231270231554857
43,0.0,0.0028913664589601934,0.0024783297562750327,0.003785400374369755
44,0.0,0.002815828277592388,0.0023957053420696323,0.003710824408474367
45,0.0,0.0025681813712344313,0.0020676187993277063,0.00328290803112066
46,0.0,0.002569046515733031,0.0020574798134390944,0.0032840572537487685
47,0.0,0.0024046251729161958,0.0019770321811271815,0.0031957960844590187
48,0.0,0.0023897931105246583,0.0019862160492768923,0.003158607156774604
49,0.0,0.0025612496949731474,0.0021086434943004047,0.0030883112281427294
50,0.0,0.0028627880738111926,0.0024071874282532474,0.003172328089226516
51,0.0,0.0028627880738111926,0.0024071874282532474,0.003165097068149708
52,0.0,0.0028627880738111926,0.0024187823399141337,0.003151287862605177
53,0.0,0.0028627880738111926,0.0024187823399141337,0.003179709139694973
54,0.0,0.002985148423631757,0.0025326847292518797,0.003271041492682877
55,0.0,0.0029881246441353345,0.002547692172132186,0.0032821701231659658
