,x,accuracy_score,f1_score,roc_auc_score
0,75.0,0.8240000000000001,0.8333333333333333,0.9050368788819874
1,85.0,0.8539999999999999,0.8576998050682259,0.9188988095238095
2,95.0,0.8539999999999999,0.8576998050682259,0.9215353260869568
3,105.0,0.8427999999999999,0.8484807668563604,0.9231884057971014
4,115.0,0.8336,0.8410373342184638,0.9238903985507246
5,125.0,0.8336,0.8410373342184638,0.9238903985507246
6,135.0,0.8291999999999999,0.837544917957081,0.9238839285714284
7,145.0,0.8248,0.8340525016956981,0.9238823110766046
8,155.0,0.8182,0.828813877303624,0.9238758410973086
9,165.0,0.8160000000000001,0.8270676691729324,0.9238758410973086
10,175.0,0.808,0.8208955223880599,0.925384963768116
11,185.0,0.808,0.8208955223880599,0.9208300983436853
12,195.0,0.8191999999999998,0.8295722356739305,0.9219170548654245
13,205.0,0.8191999999999998,0.8295722356739305,0.9219219073498965
14,215.0,0.8219999999999998,0.8317281479377888,0.9221823240165632
15,225.0,0.827,0.8356664808056828,0.9225317028985506
16,235.0,0.8233999999999998,0.8328409571928559,0.9214301889233957
17,245.0,0.8148,0.8261510749329046,0.9217278079710146
18,255.0,0.8086,0.8213469668149006,0.9225155279503106
19,265.0,0.8058,0.8192179766569228,0.9230331262939957
20,275.0,0.804,0.8178438661710035,0.9231754658385093
21,285.0,0.804,0.8178438661710035,0.9231641433747413
22,295.0,0.8023999999999999,0.8166299977239966,0.9238612836438925
23,305.0,0.8002,0.8149710068529256,0.9243610895445136
24,315.0,0.7966000000000001,0.8122599593342871,0.9240230331262941
25,325.0,0.8074,0.8204546085899885,0.9239049560041408
26,335.0,0.8088000000000001,0.821529335601566,0.9239728907867495
27,345.0,0.8154,0.8266068217400593,0.923443969979296
28,355.0,0.8183999999999998,0.8289385152670532,0.9219348473084885
29,365.0,0.8305999999999999,0.8385956684344069,0.9226239001035197
30,375.0,0.8430000000000002,0.848256743598173,0.922827704451346
31,385.0,0.8501999999999998,0.8545351516754183,0.9220949792960663
32,395.0,0.8499999999999999,0.8543689320388348,0.9222631987577643
33,405.0,0.8520000000000001,0.8556937013618675,0.9217779503105591
34,415.0,0.8539999999999999,0.8576998050682259,0.9202542701863354
35,425.0,0.8610000000000001,0.8630550249266177,0.920129723084886
36,435.0,0.8680000000000001,0.8690476190476188,0.9192611283643893
37,445.0,0.8684000000000001,0.868872613339059,0.9205033643892339
38,455.0,0.8739999999999999,0.8737474949899797,0.9208996506211179
39,465.0,0.8760000000000001,0.8750000000000002,0.921768245341615
40,475.0,0.8819999999999999,0.879837067209776,0.9230881211180126
