,x,accuracy_score,f1_score,roc_auc_score,empirical_robustness
0,0.0,0.0,0.0,0.0015322265402374535,2.877320925974214e-05
1,0.0,0.001456372383346963,0.001456372383346972,0.0031486608131028643,0.00014847163998439735
2,0.0,0.002380201134115165,0.0023802011341151692,0.0024850912252481947,0.00011800095712996863
3,0.0,0.0023860564963065025,0.0023860564963065025,0.0013619263528101915,0.0003295205707132366
4,0.0,0.0007471032689443329,0.0007471032689443329,0.0003679933508064552,0.0003453102516426379
5,0.0,0.00153110608279201,0.00153110608279201,0.0005421546641921953,0.00025312902062248624
6,0.0,0.003290648555021603,0.0032906485550216113,0.00022491469304496435,0.0004243759856937883
7,0.0,0.0033201995520946155,0.0033201995520946155,0.0008261549422091928,0.00041716831308096956
8,0.0,0.003610140291707742,0.003610140291707742,0.0014283857791553853,0.00047060862014594443
9,0.0,0.0030984526242687307,0.0030984526242687307,0.0018035589081725621,0.0003313867990640742
10,0.0,0.0012501428816373435,0.0012501428816373435,0.001279809216704155,0.00018248867612815885
11,0.0,0.002874163662374859,0.002874163662374859,0.001591366455277996,0.00020728386438221058
12,0.0,0.0021845585750205096,0.0021845585750205096,0.0015970022261818234,0.00019889010725156143
13,0.0,0.00311193399014308,0.00311193399014308,0.0013274118492275701,0.0003250252902782331
14,0.0,0.004407276102930506,0.004407276102930506,0.0010675490739894251,0.00020165609557515384
15,0.0,0.0036101402917077486,0.0036101402917077486,0.0007241435081923051,0.0002218260580364942
16,0.0,0.004432532906279364,0.004432532906279364,0.000561826539314057,0.00022474421545307715
17,0.0,0.004340277777777781,0.004340277777777781,0.0007681348346356736,0.00012663318199985832
18,0.0,0.004252586358998578,0.004252586358998578,0.0008106370119879453,0.00022925583488983314
19,0.0,0.003098452624268717,0.003098452624268717,0.000541113666117512,0.000243584720342457
20,0.0,0.0033243996797095187,0.0033243996797095187,0.0005107920522783158,0.00014770990790981996
21,0.0,0.00384957601147283,0.00384957601147283,0.0007462557230979693,0.00023607450813810661
22,0.0,0.0030070326520293014,0.0030070326520293014,0.0006972447933521898,0.00025226252778075243
23,0.0,0.004445107492979525,0.004445107492979525,0.000516010088574371,0.00020035820350080386
24,0.0,0.004340277777777786,0.004340277777777786,0.0004010295903259793,0.0001719283658987195
25,0.0,0.004252586358998578,0.004252586358998578,0.0006415496609062456,0.0002058478880476442
26,0.0,0.0034073151490462447,0.0034073151490462447,0.0010381994744061613,0.0002910730264416132
27,0.0,0.0035829814083732205,0.0035829814083732205,0.0006351968165034476,0.0003492459466830531
28,0.0,0.002693719144245554,0.002693719144245554,0.0007640099124012154,6.224360388004897e-05
29,0.0,0.0034236572818863577,0.0034236572818863577,0.0008750406777512506,7.704065682453756e-05
