,x,accuracy_score,f1_score,roc_auc_score
0,50.0,0.8840000000000001,0.8744588744588742,0.9259284420289855
1,60.0,0.8869999999999999,0.8789952240776235,0.9260586503623187
2,70.0,0.8844,0.8752768833480303,0.9255200245859214
3,80.0,0.8865999999999999,0.8787900954383868,0.9273186788302278
4,90.0,0.8856000000000002,0.8770970585434832,0.927630046583851
5,100.0,0.8852,0.8767203651518329,0.9271739130434783
6,110.0,0.8848,0.8764297234052231,0.926953125
7,120.0,0.8842000000000001,0.8750661620745591,0.9266247735507246
8,130.0,0.8847999999999999,0.8759301284937075,0.9265851449275362
9,140.0,0.8834,0.8742086267200463,0.9264775815217389
10,150.0,0.8832000000000001,0.8735841825532772,0.9260562241200827
11,160.0,0.8836,0.874572260663023,0.9265350025879917
12,170.0,0.8852,0.8769420952303563,0.9268932776915115
13,180.0,0.8872,0.8793577545819472,0.9268520315734989
14,190.0,0.8865999999999999,0.8787280543067638,0.9272515527950311
15,200.0,0.8854,0.8772316653878303,0.9266951345755693
16,210.0,0.8865999999999999,0.8787490775518829,0.9269870923913043
17,220.0,0.8862,0.8783885584000775,0.9270978907867493
18,230.0,0.8872,0.8793559218096219,0.9270445134575569
19,240.0,0.8872,0.8793430689068741,0.9268884252070393
20,250.0,0.8872,0.8793399528914609,0.9268269604037267
21,260.0,0.8886,0.881400435935339,0.9272806677018632
22,270.0,0.8888,0.8817937512130616,0.927360733695652
23,280.0,0.8880000000000001,0.8810225091085678,0.9272224378881987
24,290.0,0.8872,0.880114704368552,0.9272976513975154
25,300.0,0.8872,0.8799399974649396,0.9274771933229815
26,310.0,0.8878000000000001,0.8806921211267605,0.9275540243271221
27,320.0,0.8872,0.8800935342529079,0.9275386581262941
28,330.0,0.8876000000000002,0.8804342186342279,0.9277602549171842
29,340.0,0.8864000000000001,0.8788352888516041,0.9279495018115942
30,350.0,0.8866000000000002,0.8792015756828799,0.9280861801242235
31,360.0,0.8874000000000001,0.8802571684338167,0.9279309006211178
32,370.0,0.8878000000000001,0.8810792028672771,0.9279939829192546
33,380.0,0.8876000000000002,0.8805355829958185,0.928037655279503
34,390.0,0.8882000000000001,0.8813445633043597,0.9281476449275361
35,400.0,0.8878,0.8808246943398249,0.928015010351967
36,410.0,0.8882,0.8813935353314759,0.928124191252588
37,420.0,0.8886,0.881818144347343,0.9281322787267081
38,430.0,0.8888,0.8822308713247402,0.9282066834886127
39,440.0,0.8892000000000001,0.8827033028103338,0.9281630111283645
40,450.0,0.8894000000000002,0.882947539020227,0.9281913172877847
41,460.0,0.8886,0.8819075879645333,0.9281662461180125
42,470.0,0.8884000000000001,0.8818253541902943,0.9282163884575569
43,480.0,0.8886000000000001,0.8820647897626926,0.9280287590579711
44,490.0,0.8884000000000001,0.8818188326770212,0.9280085403726709
45,500.0,0.8892,0.8826315553430997,0.9281144862836438
46,510.0,0.8894,0.8829092103262116,0.9280845626293995
47,520.0,0.889,0.8825446407485369,0.9279891304347825
48,530.0,0.8884000000000001,0.8818857757288828,0.9279778079710146
49,540.0,0.8879999999999999,0.8813651524538187,0.9279826604554865
50,550.0,0.8886,0.8822288345530713,0.9279527368012422
51,560.0,0.8889999999999999,0.8826964705806286,0.9279980266563148
52,570.0,0.8886,0.8822714576502267,0.927926048136646
53,580.0,0.8886,0.8822714576502267,0.9279527368012422
54,590.0,0.8883999999999999,0.8820863748015297,0.9279664855072465
55,600.0,0.8883999999999999,0.882138018342169,0.9279592067805383
56,610.0,0.8883999999999999,0.8820898747166039,0.9279025944616978
57,620.0,0.8886,0.8824246608324419,0.9278831845238095
58,630.0,0.8889999999999999,0.882899822790575,0.9279034032091097
