,x,accuracy_score,f1_score,roc_auc_score
0,0.0,0.0,0.0,0.0
1,0.0,0.004476605857119883,0.003666447803782267,0.0013994561727650083
2,0.0,0.003166491223210109,0.0026734604492474967,0.0014369262587861416
3,0.0,0.002581988897471619,0.0020739845804038357,0.0007973226862631885
4,0.0,0.002684109618559659,0.0022053650217532693,0.0009649841511948718
5,0.0,0.0024729649321321833,0.002007632205313565,0.0012795105423513223
6,0.0,0.0025377155080899085,0.002063934412383979,0.0011655040130696128
7,0.0,0.002348521993841141,0.001799419367481779,0.0008114081275406513
8,0.0,0.0019787762772874497,0.001511533588723857,0.0007188344672846772
9,0.0,0.002065591117977289,0.0015707947343916728,0.0007736150814308353
10,0.0,0.0020752509888364505,0.0015872921585164306,0.0008464046447902751
11,0.0,0.0018856180831641318,0.0015187508137316553,0.0006896931250193036
12,0.0,0.0015491933384829712,0.0012307669457908169,0.0006903871807593337
13,0.0,0.0016812693617224638,0.0012154544429056635,0.0006724363902884542
14,0.0,0.001713994684290988,0.0012871628228225942,0.0005286349343070903
15,0.0,0.0017397317800933137,0.0013417836185510386,0.0006550363667258974
16,0.0,0.0015216949614017667,0.0012173700230166378,0.0006015631202619076
17,0.0,0.0014621141466307547,0.0011729036455939536,0.0006752810046244051
18,0.0,0.0012382783747337805,0.0009919571460776362,0.0006483177621797945
19,0.0,0.0010666666666666698,0.0009040104157167055,0.00041231279497533834
20,0.0,0.0009043106644167026,0.000774152824762882,0.0003617133787923986
21,0.0,0.0007774602526460411,0.0006698339856412829,0.00040826607515192647
22,0.0,0.0004666666666666668,0.00036507284432483425,0.00030393268625055056
23,0.0,0.0009165151389911665,0.0007581473400608011,0.00035794421014681256
24,0.0,0.0009451631252505201,0.0007667069026048976,0.0003754233788142834
25,0.0,0.0005374838498865662,0.00040683697045011463,0.00033578723327828844
26,0.0,0.00032659863237109174,0.0002662899488166405,0.0002859831686378521
27,0.0,0.0004216370213557951,0.00037403390799399197,0.00023741692148076046
28,0.0,0.0004666666666666691,0.0004101264524130226,0.00011279376963578355
29,0.0,0.0003590109871423013,0.00031573180470811853,0.00011779119086971515
30,0.0,0.0,0.0,2.6958247067126344e-06
