,x_stderr,accuracy_score_stderr,f1_score_stderr,roc_auc_score_stderr
0,0.0,0.0,0.0,3.57641562106902e-06
1,0.0,0.004237924020083421,0.003729843947333446,0.0026803855036850086
2,0.0,0.004312771730569566,0.0037928548523041288,0.0026630636379232535
3,0.0,0.00476841459793272,0.0042161802084332576,0.0030859012981713685
4,0.0,0.005868560300448487,0.0051643757385098875,0.004057667409087968
5,0.0,0.0053950594683160585,0.004723319173041134,0.0038967054735258126
6,0.0,0.005865151319446071,0.005099435914086039,0.003846548410282188
7,0.0,0.005710030161430369,0.0048657456121314144,0.003560573141007188
8,0.0,0.004995998398718733,0.004305542544857016,0.0033433748434263076
9,0.0,0.0042978030563429834,0.003771724633047666,0.0032749172018334614
10,0.0,0.004553387017741114,0.0040421840702923855,0.003618720299963522
11,0.0,0.002809507667427398,0.0025133374966384535,0.002775456001692878
12,0.0,0.0031304951684997073,0.002850017331751148,0.002889050388107023
13,0.0,0.002768071932270234,0.0024833561147345152,0.002893848987942043
14,0.0,0.0025551690528982486,0.002290245856340554,0.0026987388816752
15,0.0,0.0024037008503093225,0.0023235211000473166,0.002702212188299633
16,0.0,0.002585429257288711,0.0023916558371384847,0.0026699097849330784
17,0.0,0.002784879809894062,0.002563602658144583,0.002693332950075355
18,0.0,0.002809507667427402,0.0025698501815429,0.002723540935516446
19,0.0,0.0029219476001081483,0.0025977688019692426,0.002528914649380478
20,0.0,0.003217314269870312,0.0027870786268458687,0.0025334229945483053
21,0.0,0.0029702225879927303,0.0026159823478207754,0.0025281960377021963
22,0.0,0.003600000000000003,0.003009957048553187,0.002606433912013009
23,0.0,0.0027235597621087324,0.0023953438810213053,0.002444787586115709
24,0.0,0.0027688746209726953,0.002473636488190636,0.002602607044585402
25,0.0,0.002703084657695109,0.002374248335975699,0.0025644021859572343
26,0.0,0.002703084657695109,0.002374248335975699,0.0026029070407261193
27,0.0,0.002640706976045115,0.002227702366051345,0.00244559083956596
28,0.0,0.0027656624683588833,0.0024256305804369787,0.0024388096131979
29,0.0,0.002404625172916193,0.0022426611480610274,0.0022247089019612793
30,0.0,0.0027170245163086458,0.0025321640134635323,0.00224407872991653
31,0.0,0.0025157283018817605,0.0023200094711233236,0.0022252021199572476
32,0.0,0.0023673707872752976,0.002179745593174296,0.0022114033284427862
33,0.0,0.0023055488621054145,0.002087616738901611,0.0021966535866727852
34,0.0,0.0023180451534284977,0.002100723175935762,0.002191203750392909
35,0.0,0.0014360439485691994,0.0014228045772436647,0.0009743610424220608
36,0.0,0.0016983652270475985,0.0015402967826414092,0.000980116002470045
37,0.0,0.0017126976771553494,0.0015654960995128266,0.0010697365332723431
38,0.0,0.0017126976771553494,0.0015654960995128266,0.0010731329178156224
39,0.0,0.0016546231527987806,0.0014454776003300699,0.001077878102608597
40,0.0,0.0020221001184137504,0.0017263038759173196,0.0011064145748480765
41,0.0,0.0022910453703252737,0.0017811055259479125,0.000980980792521059
42,0.0,0.0021134489978863165,0.0019292267048285645,0.0010613473853213398
43,0.0,0.0020264912204760893,0.0018808385117966401,0.0010464859909972454
44,0.0,0.002155097316699285,0.001990991116035879,0.0009790663791318704
45,0.0,0.0022744962812309257,0.0021504146418378617,0.0009727611421157118
46,0.0,0.002171532996653647,0.002145982130992444,0.0009464856266015933
47,0.0,0.001739731780093322,0.001944336100486175,0.0010213748022945553
48,0.0,0.0015506271132817338,0.0017742494137307364,0.0010851846053043066
49,0.0,0.0015506271132817338,0.0017742494137307364,0.0010864073561117227
50,0.0,0.0014966629547095744,0.0015881854315364442,0.0010672386980559577
51,0.0,0.0013808210118138647,0.001405863042692095,0.0008633769940318447
52,0.0,0.0012666666666666633,0.0012698504659903566,0.0008692947922137531
53,0.0,0.0013063945294843615,0.0013862955101805088,0.0008866549018201584
54,0.0,0.0013063945294843615,0.0013862955101805088,0.0008858682211762005
55,0.0,0.0013063945294843615,0.0013862955101805088,0.000885188153640815
56,0.0,0.0016719914938646,0.0014304054738815384,0.000998725595890183
57,0.0,0.0016719914938646,0.0014748550083914544,0.0011035013921080758
58,0.0,0.0014922019523732938,0.0012804873829444427,0.0011023279638867967
59,0.0,0.0015620499351813337,0.0013377847773946305,0.001176197804000662
60,0.0,0.0015620499351813337,0.0013377847773946305,0.0011768923412872482
61,0.0,0.0017435595774162624,0.001535182446220288,0.0008042239280177489
62,0.0,0.00166666666666666,0.001514156212657967,0.0007737437708430886
63,0.0,0.00171787983023001,0.001583921380477391,0.0007744722941424658
64,0.0,0.00171787983023001,0.001583921380477391,0.0007799207243040859
65,0.0,0.00171787983023001,0.001583921380477391,0.0007816192165533245
66,0.0,0.001783878421367961,0.0015886094021962663,0.0007651006987109007
67,0.0,0.0016384274303259398,0.0013892594701815078,0.0007964260107267887
68,0.0,0.0016384274303259398,0.0013892594701815078,0.0007947966077318251
69,0.0,0.0016384274303259398,0.0013892594701815078,0.000795675253876618
70,0.0,0.0016384274303259398,0.0013892594701815078,0.0007953960328909263
71,0.0,0.0017178798302300252,0.0014854138381061339,0.0007504730539411487
72,0.0,0.0017178798302300252,0.0014854138381061339,0.000757449221662156
73,0.0,0.001681269361722471,0.0013338858789365214,0.0008780340385449881
74,0.0,0.0011175369742826844,0.001022295506495171,0.0009005339788161949
75,0.0,0.001200000000000007,0.001040700855311855,0.0009391102220433571
76,0.0,0.0012220201853215566,0.0010560230074713921,0.0009258054335937551
77,0.0,0.0010749676997731392,0.000986637821206278,0.0008881677105293397
78,0.0,0.0010749676997731392,0.000986637821206278,0.0008914945570099713
79,0.0,0.0011999999999999995,0.0011953087609749473,0.0008082379653352797
80,0.0,0.0011999999999999995,0.0011953087609749473,0.000815541111267562
81,0.0,0.0011999999999999995,0.0011982709727633841,0.0008195967292777158
82,0.0,0.0011944315244779287,0.0012754682630814126,0.0008138551469312794
83,0.0,0.0011944315244779287,0.0012754682630814126,0.000794721807828935
84,0.0,0.0011623730516108518,0.001223417983092044,0.0007992320105436637
85,0.0,0.0011623730516108518,0.001218914359123316,0.0007785960397280066
86,0.0,0.0009451631252505219,0.001270559981375127,0.0004780268874160306
87,0.0,0.0009451631252505219,0.0012515475633599457,0.0004936043259353364
88,0.0,0.001000000000000002,0.0012357836678576631,0.0004931101864318005
89,0.0,0.0009451631252505228,0.0010606491637195569,0.00043366268323246667
90,0.0,0.0009521904571390521,0.0010578437940391185,0.0003786262527518876
91,0.0,0.0008969082698049154,0.0010049439262621567,0.0004070020402326196
92,0.0,0.0008969082698049154,0.0010049439262621567,0.0004039964740324967
93,0.0,0.0008969082698049154,0.0011023879847646637,0.0005211273910303598
94,0.0,0.0008969082698049154,0.0011023879847646637,0.0005194808742915301
95,0.0,0.0009521904571390487,0.0011865056214617029,0.0005335843465253449
96,0.0,0.0009521904571390487,0.0011865056214617029,0.0005354985545949741
97,0.0,0.0009521904571390487,0.0011814689185682644,0.000546553179108356
98,0.0,0.0009521904571390487,0.0011814689185682644,0.0005466191943016612
99,0.0,0.0009521904571390487,0.001194599252568076,0.0005983628737958339
100,0.0,0.0010934146311237878,0.001510307655462782,0.0006294297521271814
101,0.0,0.0011469767022723558,0.0014474405681076472,0.0007443345323156339
102,0.0,0.0010770329614269009,0.0013606340092062181,0.0007830906297807816
103,0.0,0.0009977753031397201,0.0013247092257335155,0.0008014203983879388
104,0.0,0.0009977753031397201,0.0013247092257335155,0.0008006779098512086
105,0.0,0.0009977753031397201,0.0013247092257335155,0.0007741268943395462
106,0.0,0.0009637888196534007,0.0011713709315789205,0.0009013897778663667
107,0.0,0.0009637888196534007,0.0011713709315789205,0.0009015482730258105
108,0.0,0.001117536974282681,0.0013623057493261184,0.0009327149881864369
109,0.0,0.001117536974282681,0.0013623057493261184,0.0009320330007374866
110,0.0,0.0011850925889754138,0.0014127926508517882,0.000850385714956557
