,x_stderr,accuracy_score_stderr,f1_score_stderr,roc_auc_score_stderr,empirical_robustness_stderr
253,0.0,0.003042269357142569,0.0033699237743992283,0.0003443276862973988,0.0042175649993005
254,0.0,0.0028586134266438685,0.0031585886317003265,0.0003214812490787224,0.0043632526611018406
255,0.0,0.002884513523742626,0.003181764343368455,0.0003190467134879093,0.004677495670540989
256,0.0,0.002884513523742626,0.003181764343368455,0.00032033017575841256,0.005581049311721851
257,0.0,0.002884513523742626,0.003181764343368455,0.00031925905188451455,0.005932253956338763
258,0.0,0.002884513523742626,0.003181764343368455,0.0003203369010529375,0.007243746676828721
259,0.0,0.0027418340096532334,0.0030180823229239025,0.00031483234634387136,0.005940045723874617
260,0.0,0.002462842740033856,0.00268900498291081,0.00029115036722152126,0.006472406135183112
261,0.0,0.00246284274003385,0.0026900663413774416,0.00029214998893507246,0.006499095583337381
262,0.0,0.002390354494897735,0.002605243520100996,0.0002916440363683272,0.004406028098750996
263,0.0,0.00246284274003385,0.0026900663413774416,0.0002920738274506462,0.0068768568613354645
264,0.0,0.002390354494897735,0.002605243520100996,0.0002931505830956937,0.0055781641160908306
265,0.0,0.00246284274003385,0.0026900663413774416,0.0002932319751127616,0.006128757661980314
266,0.0,0.00246284274003385,0.0026900663413774416,0.00029015258471970783,0.006259144237513743
267,0.0,0.0024852695534585832,0.002712588661083348,0.00029694631229535714,0.0061988279509027485
268,0.0,0.0026883530016760023,0.0029403208939461824,0.00029645479966826306,0.005900579163730083
269,0.0,0.002724990260993183,0.0029873013652585148,0.00031033516260068933,0.005921224403443524
270,0.0,0.002784557586374034,0.003042604656647707,0.0003983208661915855,0.00710198414971805
271,0.0,0.0026984340868639067,0.002956340642908126,0.00032002587011238854,0.002769856686706016
272,0.0,0.0026261553191198562,0.002872087192210336,0.00032002587011238854,0.006154485268743187
273,0.0,0.002437305384642254,0.002659086039864325,0.00030194299111733163,0.0037589094985815566
274,0.0,0.002437305384642254,0.002659086039864325,0.00030194299111732447,0.007782751878202388
275,0.0,0.002437305384642254,0.002659086039864325,0.0003018661781097077,0.0033359658279938065
276,0.0,0.002437305384642254,0.002657061407968082,0.0002925110956858721,0.00814677153766593
277,0.0,0.002437305384642254,0.002657061407968082,0.00029273578281361994,0.008174183160762061
278,0.0,0.00250089586636691,0.002724297762507667,0.0002891371741092697,0.004608358963768163
279,0.0,0.00250089586636691,0.002724297762507667,0.0002888549044483825,0.005446326556629406
280,0.0,0.00250089586636691,0.002724297762507667,0.00028853147498748437,0.003932898768305547
281,0.0,0.00250089586636691,0.002724705298137137,0.0003558846859235851,0.005633999837104554
282,0.0,0.002611730738654355,0.0028409513184959436,0.00039779547452515896,0.005705367834402315
283,0.0,0.002672055798808064,0.002909160871221928,0.00039924963753339826,0.006819845681909151
284,0.0,0.002672055798808064,0.002909160871221928,0.0003965711805248852,0.007786571190857321
285,0.0,0.0026440753858916963,0.0028780482468051135,0.000397399306917407,0.004569949281214336
286,0.0,0.0029512700950554385,0.003226516516672405,0.000397676493787166,0.005218196828929791
287,0.0,0.0029512700950554385,0.003226516516672405,0.0003950890191785597,0.005819445366453005
288,0.0,0.002932006771923344,0.0032016848872651917,0.00040125674294129286,0.006754365250065333
289,0.0,0.00270716973317475,0.0029475550837364155,0.0004010310792889412,0.005897846228218705
290,0.0,0.0026148929148831182,0.002849902991036083,0.00039457853895701246,0.008103821504436594
291,0.0,0.0025917658606597737,0.0028237709052046566,0.00039777232697982604,0.00788607670760397
292,0.0,0.0024566034324129313,0.002678903488861787,0.0004196512109411712,0.008111001593013608
293,0.0,0.0023449812462611555,0.002551011857765694,0.0004071624426596991,0.0074856146382664855
294,0.0,0.0023449812462611555,0.002551011857765694,0.0004590107879554677,0.010517864734160966
295,0.0,0.0023449812462611555,0.002551011857765694,0.00045931537658713795,0.006653661622077555
296,0.0,0.002412476498990556,0.002625629766113204,0.00044140150765844573,0.007690269398874621
297,0.0,0.002411987103205224,0.0026242290825261552,0.00041746817929103373,0.008209314710939934
298,0.0,0.0024217562282560076,0.0026310059909765903,0.0004095065461620583,0.007248654005937771
299,0.0,0.0024217562282560076,0.0026310059909765903,0.0004104986516517393,0.010149608788150301
300,0.0,0.0024217562282560076,0.0026310059909765903,0.00041107694810381466,0.007426053097572575
301,0.0,0.0019074622377444584,0.0020545101722617134,0.0004068717099050177,0.009193566090349464
302,0.0,0.002017545140138643,0.0021811169424270486,0.0004093114449241741,0.00679893833439761
303,0.0,0.0017309536570026065,0.0018683210168586573,0.0003549685012912736,0.008027680698331239
304,0.0,0.0017519685497881354,0.0018956349405468604,0.0003280167433334719,0.007474292430352886
305,0.0,0.0017519685497881354,0.0018956349405468604,0.0003289267586163649,0.0062997625849897385
306,0.0,0.0017519685497881354,0.0018956349405468604,0.0003289267586163649,0.007580806599583523
307,0.0,0.0017846810177071831,0.0019350337078762538,0.00032853001687967827,0.007274602636971756
308,0.0,0.0017580225962221098,0.001907273335405323,0.00032847704814208475,0.006781327775249286
309,0.0,0.0017580225962221098,0.001907273335405323,0.00033153702707004013,0.0062779036456982
310,0.0,0.0017580225962221098,0.0019060366120317574,0.0003137119483762387,0.006443720563849269
311,0.0,0.0017384396326528928,0.0018837269342530632,0.0003329459489459407,0.006719154443746803
312,0.0,0.0017384396326528928,0.0018837269342530632,0.0003330131361523051,0.006293106693281908
313,0.0,0.0017384396326528928,0.0018837269342530632,0.00033503571853093995,0.007012042573871281
314,0.0,0.0019581575976297264,0.002134934192250943,0.00034020770027305697,0.005997571045097425
315,0.0,0.0019581575976297264,0.002134934192250943,0.00033295776990018824,0.007857577497591238
316,0.0,0.0019581575976297264,0.002134934192250943,0.00033295776990018824,0.007489982691450075
317,0.0,0.0020063967757106534,0.0021888134131071682,0.0003328727741206161,0.007562270717016279
318,0.0,0.0019581575976297264,0.002134934192250943,0.00033222731765386625,0.007658441969869943
319,0.0,0.0019581575976297264,0.002134934192250943,0.0003324094580260667,0.0071126552058986235
320,0.0,0.001980338568738065,0.0021570218311975984,0.00029668725257339624,0.008158440684710154
321,0.0,0.001980338568738065,0.0021570218311975984,0.0003362321909689133,0.007743254406922823
322,0.0,0.001980338568738065,0.0021570218311975984,0.0003347800216093065,0.007859664391381591
323,0.0,0.001980338568738065,0.0021570218311975984,0.0003362321909689133,0.007952718184062998
