,x,accuracy_score,f1_score,roc_auc_score,empirical_robustness
6,0.0,0.001367423502966623,0.001367423502966623,0.0002261717416743419,0.00021098574097234946
7,0.0,0.0018300217940789263,0.0018300217940789263,0.0004302017702835247,0.00013054902881228775
8,0.0,0.002630822086609935,0.002630822086609935,0.00043568451389476294,9.739671192858019e-05
9,0.0,0.001799262934623625,0.001799262934623625,0.0007457356898069162,6.951840509557238e-05
10,0.0,0.0012501428816373414,0.0012501428816373414,0.000275782778040823,0.00011903157816089521
11,0.0,0.0021653109877164053,0.0021653109877164053,9.77163259154235e-05,0.0001963649568426035
12,0.0,0.00311193399014307,0.00311193399014307,0.0005286693335877697,0.00018291276461441158
13,0.0,0.003239362581741265,0.003239362581741265,0.00042789755583745907,0.0002241506508302709
14,0.0,0.002500285763274647,0.002500285763274647,0.0005495555368573659,0.00012092038021094792
15,0.0,0.0027703330664245957,0.0027703330664245957,0.0005037817754855783,0.000180952788061694
16,0.0,0.002500285763274644,0.002500285763274644,0.0005421444345222227,0.0003166399111505986
17,0.0,0.0031476020200773107,0.0031476020200773107,0.0005343810002761086,0.0002937573137882244
18,0.0,0.0031476020200773107,0.0031476020200773107,0.0004299448442611365,0.00022299619560382723
19,0.0,0.0031476020200773107,0.0031476020200773107,0.0007457842395037969,0.0003487097094261456
20,0.0,0.0031476020200773107,0.0031476020200773107,0.0007360628123180783,0.0002680067152166051
21,0.0,0.0031476020200773107,0.0031476020200773107,0.000535572277421247,0.00023559447824794496
22,0.0,0.0031476020200773107,0.0031476020200773107,0.0006658999948971354,0.0003629048523029717
23,0.0,0.0031476020200773107,0.0031476020200773107,0.0004980738482621195,0.00015040851201500465
24,0.0,0.001193028248153257,0.001193028248153257,0.0004193845489989562,0.0003025246970819556
25,0.0,0.001193028248153257,0.001193028248153257,0.000575809021413992,0.0002577127880375476
26,0.0,0.002079847478091037,0.002079847478091037,0.0005484273107875191,0.0002834584625131992
27,0.0,0.0012501428816373114,0.0012501428816373114,0.00030817824456065785,0.0003268322143441266
28,0.0,0.0007281861916734738,0.0007281861916734738,0.0002316794404529903,0.0003641701114441233
29,0.0,0.0007281861916734983,0.0007281861916734983,0.0004609092855434409,0.00013577411407467987
30,0.0,0.0014467592592592507,0.0014467592592592507,0.0001823300494758525,0.0002941775732492157
