,x,accuracy_score,f1_score,roc_auc_score
0,0.0,0.0,0.0,0.0
1,0.0,0.000498887651569855,0.0008438186816242596,0.000342148481268924
2,0.0,0.000845905169363307,0.0012278149317356277,0.0005806486014243061
3,0.0,0.0010241527663824843,0.0013882957190983322,0.0006846078556600324
4,0.0,0.001162373051610849,0.0015872343186837685,0.00045053804567704613
5,0.0,0.0013920408678547364,0.001940458693225098,0.0004705489243110394
6,0.0,0.0009797958971132688,0.0013792865163746778,0.0008209520578871061
7,0.0,0.0009888264649460796,0.001141527396964176,0.0007312000999278513
8,0.0,0.0012018504251546632,0.0014713134139751137,0.000805437534859522
9,0.0,0.000997775303139721,0.0011568256225142396,0.0008945565324042819
10,0.0,0.0014063348739819313,0.001479370586770252,0.0008281863084446484
11,0.0,0.0006000000000000002,0.000550937654469087,0.000982473481036156
12,0.0,0.0009428090415820722,0.0009552339118747579,0.0009051423249689341
13,0.0,0.0005811865258054223,0.0005133810394791102,0.0009548755719472346
14,0.0,0.0007333333333333317,0.0006950597069131493,0.0008847170977720576
15,0.0,0.0006960204339273727,0.0007509972329609203,0.0007987280502354236
16,0.0,0.0008537498983243854,0.0008890785718278576,0.0009844856553367408
17,0.0,0.00046666666666666845,0.0005608972123008846,0.0008846231193888135
18,0.0,0.0005999999999999994,0.0006266520909842712,0.0006649110507068991
19,0.0,0.0006666666666666664,0.0006592319377135135,0.0007112858774488566
20,0.0,0.000866666666666671,0.0009267457172657829,0.0006911936834110958
21,0.0,0.000942809041582059,0.0010501195789355277,0.000591801743816646
22,0.0,0.000669991708074729,0.000718110702882502,0.0005682338075540017
23,0.0,0.0009910712498212338,0.0011129066135436442,0.0004959792918862878
24,0.0,0.0005333333333333317,0.0005617585403829974,0.0004112669452500577
25,0.0,0.0006798692684790398,0.0007241864394950317,0.00040324383500271775
26,0.0,0.0005333333333333249,0.0005000398198005252,0.0003888426008332225
27,0.0,0.0006110100926607775,0.0006637450664928272,0.00042958590534334474
28,0.0,0.0006000000000000028,0.00053875328982791,0.0004410095674443001
29,0.0,0.0006000000000000012,0.0005938302232188105,0.00039652493303924503
30,0.0,0.0005206833117271109,0.0005550851232782384,0.0003777422824556669
31,0.0,0.0005374838498865671,0.0005035115475309176,0.0004218465229218504
32,0.0,0.00042163702135578426,0.00039191213014616653,0.0003172379805761629
33,0.0,0.0004988876515698594,0.0004644591882993284,0.00025965200610222064
34,0.0,0.00046666666666666704,0.00042830276523992924,0.00025954002486344496
35,0.0,0.0006960204339273746,0.0006412601013242944,0.00023458384422025266
36,0.0,0.0006960204339273704,0.0006383323881552211,0.00024828589454554273
37,0.0,0.0005811865258054227,0.0005210075248237433,0.0002041179063183012
38,0.0,0.0005962847939999444,0.0005316828245388555,0.00019537123558870621
39,0.0,0.0005811865258054244,0.0005334731230337146,9.938932073969513e-05
40,0.0,0.0,0.0,0.0
