,x,accuracy_score,f1_score,roc_auc_score,empirical_robustness
0,172.0,0.8518518518518519,0.8518518518518519,0.9540350036110528,0.2152044472542049
1,182.0,0.8625578703703705,0.8625578703703703,0.9657789203458175,0.21477212656914668
2,192.0,0.8657407407407408,0.8657407407407407,0.9693562449135885,0.21461610351675406
3,202.0,0.8715277777777778,0.8715277777777778,0.973673502960454,0.21450885897007152
4,212.0,0.8755787037037037,0.8755787037037037,0.974854639218597,0.21461051361488254
5,222.0,0.8767361111111112,0.8767361111111112,0.9755943374132278,0.2146345551732839
6,232.0,0.877025462962963,0.877025462962963,0.9754032925264704,0.21440505492866202
7,242.0,0.8773148148148149,0.8773148148148149,0.9758161549434959,0.2145615713507409
8,252.0,0.875,0.875,0.9762904316703981,0.21435463237104466
9,262.0,0.8755787037037037,0.8755787037037037,0.9768964610208725,0.2144545981809696
10,272.0,0.8761574074074074,0.8761574074074074,0.9774979013013436,0.21451959820941152
11,282.0,0.8738425925925926,0.8738425925925926,0.977666865219185,0.21466980678366504
12,292.0,0.8752893518518519,0.8752893518518519,0.9778430431239105,0.2144050431215684
13,302.0,0.875,0.875,0.9781960662105473,0.2143842734355712
14,312.0,0.8761574074074074,0.8761574074074074,0.9782356506238704,0.21453212330163463
15,322.0,0.8804976851851852,0.8804976851851852,0.9785308474250187,0.21414157059631228
16,332.0,0.8761574074074074,0.8761574074074074,0.978068037287764,0.21426824014366483
17,342.0,0.8828125,0.8828125,0.9786738819177385,0.21397842087667582
18,352.0,0.8828125,0.8828125,0.9783340010525676,0.21421618649525875
19,362.0,0.8828125,0.8828125,0.9780566928500743,0.21382129791553597
20,372.0,0.8828125,0.8828125,0.9782005332291713,0.21420336525018976
21,382.0,0.8828125,0.8828125,0.9785529094917476,0.21404709166626737
22,392.0,0.8828125,0.8828125,0.978753391610502,0.21423766604615002
23,402.0,0.8828125,0.8828125,0.9785436399265901,0.21407051578001704
24,412.0,0.8851273148148148,0.8851273148148148,0.9783857583591197,0.2140023261385971
25,422.0,0.8851273148148148,0.8851273148148148,0.9786822834852811,0.21380363509978118
26,432.0,0.8839699074074073,0.8839699074074073,0.9782026498325129,0.21381728426733929
27,442.0,0.8865740740740741,0.8865740740740741,0.978679089218172,0.21408491858485248
28,452.0,0.8862847222222222,0.8862847222222222,0.9789816847334649,0.2140481605048748
29,462.0,0.8897569444444444,0.8897569444444444,0.9793883316018563,0.2140980973792031
30,472.0,0.8851273148148148,0.8851273148148148,0.978797031797327,0.2137329175512799
31,482.0,0.8862847222222222,0.8862847222222222,0.9796342804696532,0.21410672259883054
32,492.0,0.8894675925925926,0.8894675925925926,0.9794113579395667,0.21436992107464034
33,502.0,0.8903356481481481,0.8903356481481481,0.9802461729565243,0.21449715671837877
34,512.0,0.8940972222222222,0.8940972222222222,0.9806143709465591,0.21452146574062836
35,522.0,0.8949652777777778,0.8949652777777778,0.9803614111305415,0.21444634364367304
36,532.0,0.8984375,0.8984375,0.9809906657565135,0.214735181245743
37,542.0,0.8975694444444444,0.8975694444444444,0.9800866864882231,0.21472559735226188
38,552.0,0.8940972222222222,0.8940972222222222,0.9802916506691097,0.21458809349494212
39,562.0,0.8981481481481481,0.8981481481481481,0.9803764574793408,0.21510616916507214
40,572.0,0.8972800925925927,0.8972800925925927,0.9807803636206155,0.21518809768519523
41,582.0,0.8972800925925926,0.8972800925925926,0.9805831098613883,0.215383056840143
42,592.0,0.8923611111111112,0.8923611111111112,0.9802823564036046,0.2155356425988697
43,602.0,0.892650462962963,0.892650462962963,0.9801207450373153,0.21574335307565037
44,612.0,0.8969907407407407,0.8969907407407407,0.9805335751992081,0.21567728473752756
45,622.0,0.8964120370370371,0.8964120370370371,0.9804901436204575,0.2154227139611965
46,632.0,0.8981481481481481,0.8981481481481481,0.9806785969505971,0.21565604554075338
47,642.0,0.9016203703703703,0.9016203703703703,0.9809380016309649,0.2158412867319534
48,652.0,0.900462962962963,0.900462962962963,0.9810875650989441,0.2157237095124507
49,662.0,0.900462962962963,0.900462962962963,0.9817652507282213,0.21593271520151966
50,672.0,0.8995949074074074,0.8995949074074074,0.9816862390864838,0.21596422679728602
51,682.0,0.9001736111111112,0.9001736111111112,0.9817954800285235,0.2160718389654068
52,692.0,0.9010416666666666,0.9010416666666666,0.9819287143315514,0.2159946569515154
53,702.0,0.8987268518518519,0.8987268518518519,0.9820474754142243,0.21617999906266483
54,712.0,0.8981481481481481,0.8981481481481481,0.9819160968880362,0.21619986494251203
55,722.0,0.8969907407407407,0.8969907407407407,0.9815947503190348,0.21620208672017885
56,732.0,0.9007523148148148,0.9007523148148148,0.9820610722849666,0.2163747358786493
57,742.0,0.8990162037037037,0.8990162037037037,0.9824694318736229,0.21653882249291354
58,752.0,0.8998842592592593,0.8998842592592593,0.9825610877213615,0.21661135475666043
59,762.0,0.8998842592592592,0.8998842592592592,0.982680553412612,0.21657480645443122
60,772.0,0.9010416666666667,0.9010416666666667,0.9828308700985018,0.21661223973166258
61,782.0,0.902199074074074,0.902199074074074,0.9829337286790432,0.21655881664071305
62,792.0,0.8998842592592592,0.8998842592592592,0.9829013695611288,0.2165762122700936
63,802.0,0.9039351851851851,0.9039351851851851,0.9828422310169895,0.21648097071384464
64,812.0,0.9030671296296297,0.9030671296296297,0.9818618439066573,0.21648514317540868
65,822.0,0.9016203703703703,0.9016203703703703,0.9820405686454333,0.21639148379156176
66,832.0,0.9016203703703703,0.9016203703703703,0.9822179114423985,0.21652069373326083
67,842.0,0.9004629629629629,0.9004629629629629,0.9826017757365882,0.21663082006914763
68,852.0,0.8993055555555556,0.8993055555555556,0.982330060944659,0.21626757651949186
69,862.0,0.8993055555555556,0.8993055555555556,0.9824229643396268,0.21623005106847143
70,864.0,0.8987268518518519,0.8987268518518519,0.9823558041581767,0.21621354128086753
