,x,accuracy_score,f1_score,roc_auc_score,empirical_robustness
0,0.0,0.0,0.0,0.0007386557066422915,9.305596344473036e-05
1,0.0,0.00129114201625628,0.00129114201625628,0.000765257542694592,0.00017190153575596484
2,0.0,0.002057814097699775,0.0020578140976997717,0.0014451285128685972,0.00015544725514814512
3,0.0,0.002092244886258673,0.00209224488625867,0.0007913832744881323,0.0002065528585162962
4,0.0,0.002203131409763771,0.0022031314097637703,0.0009810692963551117,0.00039372698802736164
5,0.0,0.001420675357987812,0.0014206753579878116,0.0011215501896970086,0.00048157081447486875
6,0.0,0.0015628571836828042,0.0015628571836828022,0.0012543229288834025,0.0003845304978900964
7,0.0,0.001420675357987805,0.0014206753579878095,0.0010839879323579563,0.0003227423132900713
8,0.0,0.0018405648830056517,0.0018405648830056517,0.0007856729574763988,0.00047396643522901747
9,0.0,0.0018214616719309956,0.001821461671930997,0.0006656588829227801,0.000338644923832534
10,0.0,0.0014378584223444645,0.0014378584223444645,0.0006249845591079951,0.0002844044253160592
11,0.0,0.0017356823887657363,0.0017356823887657372,0.0007174796200525969,0.00022734903944314713
12,0.0,0.0014645256864276584,0.0014645256864276512,0.0005768779279442101,0.00030689692891841373
13,0.0,0.001253709630345062,0.001253709630345062,0.00042545868012700705,0.00017757279865323532
14,0.0,0.0021233160348483058,0.0021233160348483058,0.0006454182660278524,0.0001629876176660863
15,0.0,0.001188497052526966,0.001188497052526966,0.0008968962651128657,0.0002540197249298477
16,0.0,0.0014481731774015052,0.0014481731774015052,0.0006575506156059056,0.0002078319618381531
17,0.0,0.0013808279450751042,0.0013808279450751042,0.0005612332442678322,0.00017580798748417285
18,0.0,0.0015552194730514238,0.0015552194730514238,0.000638795444653979,0.00016834433959407656
19,0.0,0.0021466709480314067,0.0021466709480314145,0.0005395987765762187,0.0002582345045554304
20,0.0,0.0015159631716349172,0.0015159631716349172,0.0007113282648689596,0.00021875047196702997
21,0.0,0.0016390930390623418,0.0016390930390623418,0.0005852438390799661,0.0001610417315132116
22,0.0,0.002315136294549001,0.002315136294549001,0.0005960427368953873,0.00017329909085424678
23,0.0,0.0025940733756194797,0.0025940733756194797,0.0006389118836739702,0.0002053687567264666
24,0.0,0.0020689950120049284,0.0020689950120049284,0.0007039384537835502,0.0001930667747398157
25,0.0,0.0022548825920065377,0.0022548825920065377,0.0006505667870283665,0.00020053038091579774
26,0.0,0.002137289966738362,0.002137289966738362,0.0005910824339022785,0.0001885332441880535
27,0.0,0.002386056496306521,0.002386056496306521,0.0005897150833153151,0.00021264719201411487
28,0.0,0.0019428515913602062,0.0019428515913602062,0.0005197169834113035,0.00022215872883040726
29,0.0,0.0019041609072921303,0.0019041609072921303,0.0005467148474130453,0.00020515788820650878
30,0.0,0.0019459136131046992,0.0019459136131046992,0.0005134568261579438,0.0002076087472465823
31,0.0,0.0020135784491820707,0.0020135784491820707,0.0004078989771321829,0.0002687184177394944
32,0.0,0.0020491160069273807,0.0020491160069273807,0.0004611186240495955,0.00015926713268856024
33,0.0,0.0019856650050089158,0.0019856650050089158,0.0004329640530269085,0.0002708757989200618
34,0.0,0.0021187546632323957,0.0021187546632323957,0.0003781072321551948,0.0002706421878441705
35,0.0,0.0018112183015903478,0.0018112183015903478,0.00043973299579035504,0.00024471803906138254
36,0.0,0.002248271957458854,0.002248271957458854,0.00031824519161729905,0.00020415888844052744
37,0.0,0.0017801345671387843,0.0017801345671387843,0.000259552495946923,0.0002476606127267057
38,0.0,0.0016295302532363277,0.0016295302532363277,0.00030918661604141165,0.00021494846595606157
39,0.0,0.0021215628217388224,0.0021215628217388224,0.00026300269120490524,0.00021886955582513175
40,0.0,0.0018344897265383882,0.0018344897265383882,0.0003212401602241409,0.00028187709721047365
41,0.0,0.0016093096924856653,0.0016093096924856653,0.00026256843334072054,0.0002529664722321614
42,0.0,0.0017683899130194142,0.0017683899130194142,0.0004120868594405627,0.0002648633126295058
43,0.0,0.0011676501504954825,0.0011676501504954825,0.000270619125174328,0.0002665491211275541
44,0.0,0.0014022208214032566,0.0014022208214032566,0.00031252330519384984,0.00022931399234425682
45,0.0,0.002010619478517798,0.002010619478517798,0.000284547802467129,0.00027069973417603616
46,0.0,0.002080831259284225,0.002080831259284225,0.0002966818202525111,0.00021571919745837958
47,0.0,0.001656706061233333,0.001656706061233333,0.0003342349216038414,0.00022582151202637368
48,0.0,0.00172579238011922,0.00172579238011922,0.00039033371196865534,0.00023432776116157053
49,0.0,0.001506606804765957,0.001506606804765957,0.0003648814317377767,0.00025500851609742097
50,0.0,0.001681673975131421,0.001681673975131421,0.0003499095074411317,0.0002299150671056198
51,0.0,0.0016944592018516657,0.0016944592018516657,0.0004857988145291063,0.0002472989672661747
52,0.0,0.0018099852015030719,0.0018099852015030719,0.0005813641172907436,0.0002689031939271732
53,0.0,0.00190767520294386,0.00190767520294386,0.0005152435031657283,0.0002525777246470066
54,0.0,0.0011346791026120935,0.0011346791026120935,0.0005456471964490954,0.0002354093581184983
55,0.0,0.0012441755784411313,0.0012441755784411313,0.00040428476940318215,0.00016816296010051018
56,0.0,0.0011470732058116197,0.0011470732058116197,0.000560565738624557,0.00015247140371692938
57,0.0,0.0012417806280425187,0.0012417806280425187,0.0004479481088480051,0.00012967299897115076
58,0.0,0.0015604744148269088,0.0015604744148269088,0.00042964553548818275,9.895362142365135e-05
59,0.0,0.0010809356270155765,0.0010809356270155765,0.0004268718746576484,0.00011676993655229692
60,0.0,0.0012537096303450654,0.0012537096303450654,0.00023325879294526435,0.00011023035252531147
61,0.0,0.0024080997738159383,0.0024080997738159383,0.00035691876781989286,0.00012478717557442483
62,0.0,0.0015981724673771538,0.0015981724673771538,0.00022851454272938376,9.862434216890162e-05
63,0.0,0.002264105054185369,0.002264105054185369,0.00027924155445372887,6.799009783781617e-05
64,0.0,0.0017548712061024973,0.0017548712061024973,0.0002286439610185038,8.404751589855775e-05
65,0.0,0.0009458063790224731,0.0009458063790224731,0.00022282103008697377,7.409543453039933e-05
66,0.0,0.0013453391801051438,0.0013453391801051438,0.00031569093250217984,6.358691025888072e-05
67,0.0,0.0007411023422954684,0.0007411023422954684,0.00026088079979065136,5.5579148514504376e-05
68,0.0,0.0011853619981278805,0.0011853619981278805,0.0002034927146408956,5.478222641623444e-05
69,0.0,0.0005670115145331516,0.0005670115145331516,5.954844693347144e-05,4.2165436764351256e-05
70,0.0,0.0001543209876543273,0.0001543209876543273,6.468032781510496e-05,2.2941850995859402e-05
